name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19337481175168/,19090,"100,001 - 120,000",Automatic,Petrol,Hatchback,20251112,cars24,2019,Kia
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414061518912/,26590,"40,001 - 60,000",Automatic,Hybrid,Hatchback,20251112,cars24,2022,Toyota
Scala,https://www.cars24.com.au/buy-used-skoda-scala-car-18939570466368/,20395,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251112,cars24,2021,SKODA
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19874866562880/,31990,"40,001 - 60,000",Automatic,Hybrid,Hatchback,20251112,cars24,2024,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19936569000064/,30790,"80,001 - 100,000",Automatic,Hybrid,Hatchback,20251112,cars24,2020,Toyota
1,https://www.cars24.com.au/buy-used-bmw-1-car-18519133098432/,26190,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251112,cars24,2019,BMW
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19786853699264/,18590,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251112,cars24,2016,Volkswagen
3,https://www.cars24.com.au/buy-used-mazda-3-car-19937102464384/,19190,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251112,cars24,2018,Mazda
3,https://www.cars24.com.au/buy-used-mazda-3-car-19868526183232/,24390,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251112,cars24,2020,Mazda
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19222807250496/,14790,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251112,cars24,2022,MG
Baleno,https://www.cars24.com.au/buy-used-suzuki-baleno-car-18623743184256/,16990,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251112,cars24,2022,Suzuki
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19630753571648/,20090,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251112,cars24,2020,Toyota
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19176806876736/,16390,"100,001 - 120,000",Automatic,Petrol,Hatchback,20251112,cars24,2023,MG
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19085614740672/,24290,"20,001 - 40,000",Automatic,Petrol,Hatchback,20251112,cars24,2022,Kia
2,https://www.cars24.com.au/buy-used-mazda-2-car-19787090668480/,21890,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251112,cars24,2023,Mazda
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19075155957632/,15390,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251112,cars24,2023,MG
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19434319524800/,18790,"120,001 - 140,000",Automatic,Petrol,Hatchback,20251112,cars24,2018,Kia
Arteon,https://www.cars24.com.au/buy-used-volkswagen-arteon-car-19266415298304/,30890,"60,001 - 80,000",Automatic,Petrol,Sedan,20251112,cars24,2018,Volkswagen
Mg5,https://www.cars24.com.au/buy-used-mg-mg5-car-18927305213248/,21295,"40,001 - 60,000",Automatic,Petrol,Sedan,20251112,cars24,2023,MG
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19786932210112/,19590,"40,001 - 60,000",Automatic,Petrol,Sedan,20251112,cars24,2018,Kia
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19375692988800/,26390,"20,001 - 40,000",Automatic,Hybrid,Sedan,20251112,cars24,2020,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791497579200/,25790,"0 - 20,000",Automatic,Petrol,Sedan,20251112,cars24,2023,Toyota
Commodore,https://www.cars24.com.au/buy-used-holden-commodore-car-19869192028544/,17490,"120,001 - 140,000",Automatic,Petrol,Sedan,20251112,cars24,2018,Holden
Insignia,https://www.cars24.com.au/buy-used-holden-insignia-car-19786972048064/,15590,"40,001 - 60,000",Automatic,Petrol,Sedan,20251112,cars24,2015,Holden
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791424695744/,27990,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251112,cars24,2023,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-18769229090688/,23090,"40,001 - 60,000",Automatic,Petrol,Sedan,20251112,cars24,2021,Toyota
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19165253928192/,22090,"40,001 - 60,000",Automatic,Petrol,Sedan,20251112,cars24,2023,Kia
Model,https://www.cars24.com.au/buy-used-tesla-model-3-car-17207799625856/,37199,"40,001 - 60,000",Automatic,Electric,Sedan,20251112,cars24,2022,Tesla
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553268405824/,32390,"20,001 - 40,000",Automatic,Hybrid,Sedan,20251112,cars24,2022,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414822978176/,26190,"0 - 20,000",Automatic,Hybrid,Sedan,20251112,cars24,2021,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19549841677696/,26590,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251112,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553080578368/,27090,"40,001 - 60,000",Automatic,Petrol,Sedan,20251112,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19382069032000/,28790,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251112,cars24,2020,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662557743232/,33790,"140,001 - 160,000",Automatic,Hybrid,Sedan,20251112,cars24,2023,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19481556098112/,29890,"0 - 20,000",Automatic,Hybrid,Sedan,20251112,cars24,2020,Toyota
Ioniq,https://www.cars24.com.au/buy-used-hyundai-ioniq-6-car-17115786185984/,46699,"60,001 - 80,000",Automatic,Electric,Sedan,20251112,cars24,2023,Hyundai
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553241554816/,32890,"20,001 - 40,000",Automatic,Hybrid,Sedan,20251112,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19497117816640/,30790,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251112,cars24,2021,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19146116526848/,32390,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251112,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662626687872/,33290,"20,001 - 40,000",Automatic,Hybrid,Sedan,20251112,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553105369792/,32790,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251112,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553424268224/,32690,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251112,cars24,2022,Toyota
Model,https://www.cars24.com.au/buy-used-tesla-model-3-car-18366241726464/,34990,"120,001 - 140,000",Automatic,Electric,Sedan,20251112,cars24,2021,Tesla
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19565173476672/,26890,"100,001 - 120,000",Automatic,Hybrid,Sedan,20251112,cars24,2018,Toyota
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-16878786225216/,19695,"60,001 - 80,000",Automatic,Diesel,SUV,20251112,cars24,2016,Hyundai
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18224718831936/,30999,"40,001 - 60,000",Automatic,Hybrid,SUV,20251112,cars24,2020,Toyota
X1,https://www.cars24.com.au/buy-used-bmw-x1-car-17653013862720/,31599,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2020,BMW
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19268339303552/,23090,"20,001 - 40,000",Automatic,Diesel,SUV,20251112,cars24,2017,Mazda
Q2,https://www.cars24.com.au/buy-used-audi-q2-car-19881587540096/,29790,"0 - 20,000",Automatic,Petrol,SUV,20251112,cars24,2021,Audi
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223570062912/,29390,"120,001 - 140,000",Automatic,Hybrid,SUV,20251112,cars24,2022,Toyota
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-19900510494592/,24990,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2018,Volkswagen
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19549900247872/,35490,"60,001 - 80,000",Automatic,Hybrid,SUV,20251112,cars24,2023,Toyota
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19561370620672/,42590,"40,001 - 60,000",Automatic,Diesel,SUV,20251112,cars24,2022,Kia
Seltos,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,26090,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2021,Kia
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18847793751744/,19195,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2018,Kia
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19154154517888/,19090,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2020,MG
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19356461889024/,21190,"0 - 20,000",Automatic,Petrol,SUV,20251112,cars24,2022,MG
Trailblazer,https://www.cars24.com.au/buy-used-holden-trailblazer-car-18938511272448/,26490,"40,001 - 60,000",Automatic,Diesel,SUV,20251112,cars24,2017,Holden
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-19571176049024/,33490,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2021,Volkswagen
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19484493231040/,29290,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2019,Mazda
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-19565135334272/,25790,"140,001 - 160,000",Automatic,Petrol,SUV,20251112,cars24,2020,Mitsubishi
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19583688707840/,21490,"0 - 20,000",Automatic,Petrol,SUV,20251112,cars24,2020,Nissan
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19484710155392/,18090,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2022,MG
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19572259359424/,29490,"20,001 - 40,000",Automatic,Hybrid,SUV,20251112,cars24,2022,Toyota
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19346203756352/,19890,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2021,MG
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19550188606464/,21490,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2020,Mitsubishi
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19414149993152/,19790,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2022,MG
CR-V,https://www.cars24.com.au/buy-used-honda-cr-v-car-19302087459456/,23590,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2017,Honda
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18443036365760/,27195,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2023,Toyota
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19800930692480/,20690,"120,001 - 140,000",Automatic,Petrol,SUV,20251112,cars24,2015,Mazda
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19201574737920/,24790,"100,001 - 120,000",Automatic,Petrol,SUV,20251112,cars24,2016,Mazda
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-19960115796544/,24890,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2019,Subaru
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19653296538112/,35490,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2023,Toyota
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19561598686976/,30190,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2023,Mazda
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19903648563456/,25090,"80,001 - 100,000",Automatic,Petrol,SUV,20251112,cars24,2023,Mitsubishi
CX-8,https://www.cars24.com.au/buy-used-mazda-cx-8-car-19494504240000/,32090,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2023,Mazda
Tiggo,https://www.cars24.com.au/buy-used-chery-tiggo-7-pro-car-19790906699520/,27790,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2024,Chery
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19619807487616/,42990,"40,001 - 60,000",Automatic,Diesel,SUV,20251112,cars24,2022,Kia
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-19574228191616/,18290,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2016,Mitsubishi
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19146162766912/,33290,"60,001 - 80,000",Automatic,Hybrid,SUV,20251112,cars24,2022,Toyota
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19754272869248/,35590,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2023,Toyota
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223594467904/,33490,"40,001 - 60,000",Automatic,Hybrid,SUV,20251112,cars24,2022,Toyota
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-18928818307392/,48795,"100,001 - 120,000",Automatic,Hybrid,SUV,20251112,cars24,2022,Toyota
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19879623034304/,26890,"20,001 - 40,000",Automatic,Diesel,SUV,20251112,cars24,2019,Kia
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-18848897376640/,37090,"60,001 - 80,000",Automatic,Hybrid,SUV,20251112,cars24,2023,Toyota
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18996553425600/,21395,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2018,Kia
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18938274556992/,21090,"120,001 - 140,000",Automatic,Petrol,SUV,20251112,cars24,2018,Toyota
Ix35,https://www.cars24.com.au/buy-used-hyundai-ix35-car-18957148734912/,15590,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2013,Hyundai
S-cross,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18668436493504/,24895,"0 - 20,000",Automatic,Petrol,SUV,20251112,cars24,2023,Suzuki
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,14490,"120,001 - 140,000",Automatic,Petrol,SUV,20251112,cars24,2019,Volkswagen
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19238023528512/,15090,"100,001 - 120,000",Automatic,Petrol,SUV,20251112,cars24,2016,Nissan
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19240738266816/,35290,"60,001 - 80,000",Automatic,Hybrid,SUV,20251112,cars24,2020,Toyota
Eclipse,https://www.cars24.com.au/buy-used-mitsubishi-eclipse-cross-car-19481502750720/,27190,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2022,Mitsubishi
S-cross,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18509772645248/,23590,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2023,Suzuki
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18962810650688/,21690,"80,001 - 100,000",Automatic,Diesel,SUV,20251112,cars24,2018,Ford
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-18848493544384/,28395,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2023,Subaru
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18775249770816/,22190,"0 - 20,000",Automatic,Petrol,SUV,20251112,cars24,2023,MG
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19176216135488/,34490,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2018,Toyota
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223688840128/,27290,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2022,Toyota
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19255890477952/,34390,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2022,Mazda
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19776404245120/,32290,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2023,Toyota
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732144498944/,37990,"40,001 - 60,000",Automatic,Hybrid,SUV,20251112,cars24,2020,Toyota
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19620150222848/,18290,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2021,MG
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19743173168064/,23090,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2020,Nissan
Everest,https://www.cars24.com.au/buy-used-ford-everest-car-19201336711616/,36190,"80,001 - 100,000",Automatic,Diesel,SUV,20251112,cars24,2019,Ford
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19732843244352/,16790,"120,001 - 140,000",Automatic,Petrol,SUV,20251112,cars24,2018,Kia
H9,https://www.cars24.com.au/buy-used-haval-h9-car-18860150170432/,23290,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2018,Haval
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19497020953856/,22690,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2020,Mitsubishi
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19504351942016/,19890,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2017,Kia
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-20028575433728/,27890,"80,001 - 100,000",Automatic,Petrol,SUV,20251112,cars24,2020,Subaru
HR-V,https://www.cars24.com.au/buy-used-honda-hr-v-car-19659210296256/,24190,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2019,Honda
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732071631552/,39590,"20,001 - 40,000",Automatic,Hybrid,SUV,20251112,cars24,2020,Toyota
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19828953219520/,21690,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2018,Kia
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19935252251904/,31490,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2022,Mazda
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-20037762139712/,20690,"140,001 - 160,000",Automatic,Petrol,SUV,20251112,cars24,2019,Volkswagen
Santa,https://www.cars24.com.au/buy-used-hyundai-santa-fe-car-19654223924608/,33490,"40,001 - 60,000",Automatic,Diesel,SUV,20251112,cars24,2021,Hyundai
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19336904328512/,26190,"100,001 - 120,000",Automatic,Diesel,SUV,20251112,cars24,2017,Kia
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19869264021312/,26790,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2022,Mazda
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19561491861504/,33190,"0 - 20,000",Automatic,Petrol,SUV,20251112,cars24,2021,Mazda
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19812602610560/,25690,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2021,Nissan
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-19653977325760/,24890,"80,001 - 100,000",Automatic,Diesel,SUV,20251112,cars24,2019,Mitsubishi
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19097250629056/,23190,"80,001 - 100,000",Automatic,Petrol,SUV,20251112,cars24,2020,Nissan
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19620219691072/,18890,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2021,MG
Hs,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-17808737144576/,23999,"20,001 - 40,000",Automatic,Hybrid,SUV,20251112,cars24,2022,MG
HS,https://www.cars24.com.au/buy-used-mg-hs-car-16730736208320/,17490,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2020,MG
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18159035899584/,31499,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2023,Mitsubishi
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-17330181946368/,22595,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2020,Kia
Acadia,https://www.cars24.com.au/buy-used-holden-acadia-car-18824197792832/,21890,"80,001 - 100,000",Automatic,Petrol,SUV,20251112,cars24,2019,Holden
MU-X,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-18849215983808/,40990,"60,001 - 80,000",Automatic,Diesel,SUV,20251112,cars24,2021,Isuzu
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19483748933120/,28790,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2023,Kia
Grand,https://www.cars24.com.au/buy-used-suzuki-grand-vitara-car-19561601849472/,15790,"140,001 - 160,000",Automatic,Petrol,SUV,20251112,cars24,2015,Suzuki
MU-X,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-19483780258944/,48390,"60,001 - 80,000",Automatic,Diesel,SUV,20251112,cars24,2021,Isuzu
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18609677977600/,24490,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2021,Kia
Koleos,https://www.cars24.com.au/buy-used-renault-koleos-car-18190328441728/,20595,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2023,Renault
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19561636303552/,30590,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2023,Nissan
